"","date","zone","site","plot","pit","spp","sex","rcap","toe_num","SV_length","total_length","weight","tail","pc"
"1368",1992-08-21,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1369",1992-08-21,"G","IBPE","C",4,"CNTI","J","N",NA,36,126,1,"W",0
"1370",1992-08-21,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1371",1992-08-21,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1372",1992-08-21,"M","WELL","B",11,"CNIN","J","N",NA,30,67,1,"W",0
"1373",1992-08-21,"T","EAST","B",3,"UTST","J","N",NA,27,69,1,"W",0
"1374",1992-08-21,"T","EAST","B",3,"UTST","M","N",2212,37,120,1,"W",0
"1375",1992-08-21,"T","EAST","B",5,"UTST","J","N",NA,34,82,1,"W",0
"1376",1992-08-21,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1377",1992-11-06,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1378",1992-11-06,"C","SAND","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1379",1992-11-06,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1380",1992-11-06,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1381",1992-11-06,"G","IBPE","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1382",1992-11-06,"M","RABB","A",9,"UTST","M","N",2213,35,100,1,"W",0
"1383",1992-11-06,"M","RABB","A",14,"UTST","F","N",2214,40,103,1,"W",0
"1384",1992-11-06,"M","RABB","C",16,"UTST","F","N",2215,45,120,2,"W",0
"1385",1992-11-06,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1386",1992-11-06,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1387",1992-11-06,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1388",1992-11-13,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1389",1992-11-13,"C","GRAV","D",9,"UTST","F","N",2241,40,112,2,"W",0
"1390",1992-11-13,"C","SAND","B",4,"UTST","M","N",2235,48,130,5,"W",0
"1391",1992-11-13,"C","SAND","B",10,"UTST","M","N",2240,50,93,4,"B",0
"1392",1992-11-13,"G","IBPE","A",6,"UTST","F","N",2233,43,102,4,"W",0
"1393",1992-11-13,"G","IBPE","A",13,"UTST","F","N",2234,36,98,1,"W",0
"1394",1992-11-13,"M","RABB","A",16,"UTST","M","N",2224,43,116,4,"W",0
"1395",1992-11-13,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1396",1992-11-13,"M","WELL","B",1,"UTST","F","N",2231,33,87,2,"W",0
"1397",1992-11-13,"M","WELL","B",1,"UTST","F","N",NA,28,80,1,"W",0
"1398",1992-11-13,"M","WELL","B",4,"UTST","M","N",2232,48,80,3,"B",0
"1399",1992-11-13,"M","WELL","B",7,"UTST","F","N",2230,36,81,2,"W",1
"1400",1992-11-13,"M","WELL","B",13,"UTST","F","N",2225,40,110,2,"W",0
"1401",1992-11-13,"M","WELL","B",16,"UTST","F","N",NA,30,80,1,"W",0
"1402",1992-11-13,"T","EAST","B",5,"UTST","M","R",2010,53,140,4,"W",1
"1403",1992-11-13,"T","EAST","B",7,"UTST","F","N",2223,47,112,2,"W",0
"1404",1992-11-13,"T","EAST","B",9,"UTST","F","N",2220,48,135,4,"W",0
"1405",1992-11-13,"T","EAST","B",10,"UTST","F","N",2221,41,110,3,"W",0
"1406",1992-11-13,"T","EAST","B",12,"UTST","M","N",2222,48,133,4,"W",0
"1407",1992-11-13,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1408",1993-03-12,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1409",1993-03-12,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1410",1993-03-12,"C","SAND","B",3,"UTST","F","N",2251,45,119,4,"W",0
"1411",1993-03-12,"C","SAND","B",13,"UTST","M","N",2250,41,113,4,"W",0
"1412",1993-03-12,"G","BASN","B",16,"CNNE","M","N",22,39,128,2,"W",0
"1413",1993-03-12,"G","IBPE","A",13,"SCUN","M","N",30,58,156,7,"W",0
"1414",1993-03-12,"G","IBPE","C",9,"CNIN","M","N",50,45,148,2,"W",0
"1415",1993-03-12,"M","RABB","A",9,"UTST","M","N",2244,48,119,5,"B",0
"1416",1993-03-12,"M","RABB","B",3,"UTST","F","N",2242,45,116,3,"W",0
"1417",1993-03-12,"M","RABB","B",5,"UTST","M","N",2243,46,124,5,"W",0
"1418",1993-03-12,"M","WELL","B",11,"UTST","F","N",2245,38,105,2,"W",0
"1419",1993-03-12,"T","EAST","B",6,"UTST","F","R",2223,47,120,4,"W",0
"1420",1993-03-12,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1421",1993-03-19,"C","CALI","A",15,"UTST","M","N",2254,35,108,3,"W",0
"1422",1993-03-19,"C","SAND","B",1,"UTST","M","N",2253,53,148,6,"B",1
"1423",1993-03-19,"G","BASN","B",5,"HOMA","F","N",25,40,75,2,"B",0
"1424",1993-03-19,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1425",1993-03-19,"G","IBPE","C",5,"CNIN","M","N",52,42,82,2,"B",0
"1426",1993-03-19,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1427",1993-03-19,"M","RABB","C",6,"CNIN","M","N",51,45,138,3,"W",0
"1428",1993-03-19,"M","WELL","B",2,"SCUN","M","N",31,35,95,2,"W",0
"1429",1993-03-19,"M","WELL","B",16,"UTST","F","N",2252,43,106,3,"W",0
"1430",1993-03-19,"T","EAST","B",4,"UTST","F","N",NA,32,58,1,"B",1
"1431",1993-03-19,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1432",1993-06-08,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1433",1993-06-08,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1434",1993-06-08,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1435",1993-06-08,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1436",1993-06-08,"G","IBPE","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1437",1993-06-08,"M","RABB","A",13,"UTST","M","R",2244,52,71,5,"B",0
"1438",1993-06-08,"M","RABB","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1439",1993-06-08,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1440",1993-06-08,"T","EAST","B",2,"UTST","F","N",NA,47,107,3,"W",1
"1441",1993-06-08,"T","EAST","B",3,"CNTE",NA,"N",24,75,260,NA,"W",1
"1442",1993-06-08,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1443",1993-06-11,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1444",1993-06-11,"C","SAND","B",1,"CNIN",NA,NA,NA,NA,NA,NA,NA,1
"1445",1993-06-11,"C","SAND","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1446",1993-06-11,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1447",1993-06-11,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1448",1993-06-11,"G","IBPE","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1449",1993-06-11,"M","RABB","A",12,"HOMA","F","N",5,60,120,7,"W",1
"1450",1993-06-11,"M","RABB","A",15,"CNNE","M","N",500,65,220,8,"W",1
"1451",1993-06-11,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1452",1993-06-11,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1453",1993-06-11,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1454",1993-06-11,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1455",1993-06-15,"C","CALI","A",14,"CNIN","F","N",54,42,157,3,"W",0
"1456",1993-06-15,"C","GRAV","D",4,"PHCO","F","N",20,97,142,61,"W",0
"1457",1993-06-15,"C","SAND","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1458",1993-06-15,"G","BASN","B",5,"CNIN","M","R",22,45,165,5,"W",0
"1459",1993-06-15,"G","BASN","B",12,"HOMA","M","N",30,50,114,5,"W",0
"1460",1993-06-15,"G","IBPE","A",3,"UKCN",NA,NA,NA,NA,NA,NA,NA,1
"1461",1993-06-15,"G","IBPE","C",2,"CNIN","M","N",53,43,101,3,"B",0
"1462",1993-06-15,"G","IBPE","C",4,"CNNE","F","N",23,72,168,8,"W",0
"1463",1993-06-15,"M","RABB","A",14,"UTST","F","R",2214,50,100,4,"B",0
"1464",1993-06-15,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1465",1993-06-15,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1466",1993-06-15,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1467",1993-06-15,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1468",1993-06-18,"C","GRAV","D",3,"CNTI","M","N",513,58,103,5,"B",0
"1469",1993-06-18,"C","SAND","A",2,"UTST","F",NA,NA,NA,NA,NA,NA,1
"1470",1993-06-18,"G","BASN","B",12,"HOMA","F","N",31,54,117,4,"W",0
"1471",1993-06-18,"G","IBPE","A",5,"CNIN","M",NA,NA,NA,NA,NA,NA,1
"1472",1993-06-18,"G","IBPE","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1473",1993-06-18,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1474",1993-06-18,"M","RABB","C",1,"CNTI","M","N",512,80,260,14,"W",0
"1475",1993-06-18,"M","RABB","C",7,"HOMA","M","N",NA,56,103,6,"W",1
"1476",1993-06-18,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1477",1993-06-18,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1478",1993-06-18,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1479",1993-08-17,"C","CALI","A",11,"COTE","J","N",NA,30,67,1,"W",1
"1480",1993-08-17,"C","CALI","A",13,"CNTE","F","N",41,72,264,14,"W",0
"1481",1993-08-17,"C","CALI","A",15,"UTST","J","N",2200,36,89,1,"W",1
"1482",1993-08-17,"C","GRAV","D",1,"CNUN","F","N",1,62,173,6,"W",0
"1483",1993-08-17,"C","GRAV","D",10,"UTST","J","N",NA,39,99,1,"W",1
"1484",1993-08-17,"C","SAND","B",3,"UTST","J","N",NA,NA,NA,NA,NA,1
"1485",1993-08-17,"C","SAND","B",14,"UTST","M","N",2255,35,65,1,"W",0
"1486",1993-08-17,"G","IBPE","A",4,"UTST","J","N",NA,27,60,1,"B",1
"1487",1993-08-17,"G","IBPE","C",6,"CNTI","J","N",NA,40,95,1,"B",1
"1488",1993-08-17,"G","IBPE","C",11,"UTST","J","N",NA,28,86,1,"B",1
"1489",1993-08-17,"M","RABB","A",14,"CNTE","J","N",NA,35,110,2,"W",1
"1490",1993-08-17,"M","RABB","A",14,"UTST","J","N",NA,29,77,1,"W",1
"1491",1993-08-17,"M","RABB","C",16,"SCUN","M","N",32,35,92,2,"W",0
"1492",1993-08-17,"M","WELL","B",1,"UTST","J","N",NA,35,94,2,"W",1
"1493",1993-08-17,"T","EAST","B",2,"UTST","J","N",NA,34,50,2,"B",1
"1494",1993-08-17,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1495",1993-08-20,"C","CALI","A",2,"UTST","M","N",2311,37,104,2,"W",0
"1496",1993-08-20,"C","CALI","A",12,"UTST","M","N",2310,39,106,2,"W",0
"1497",1993-08-20,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1498",1993-08-20,"C","SAND","B",14,"UTST","F","N",2305,40,112,2,"W",0
"1499",1993-08-20,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1500",1993-08-20,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1501",1993-08-20,"G","IBPE","C",6,"UTST","F","N",2304,32,84,1,"W",0
"1502",1993-08-20,"M","RABB","A",12,"CNIN","J","N",55,39,118,1,"W",0
"1503",1993-08-20,"M","RABB","A",12,"UTST","F","N",2302,45,110,1,"W",0
"1504",1993-08-20,"M","RABB","C",14,"UTST","M","N",2303,36,95,1,"W",0
"1505",1993-08-20,"M","WELL","B",12,"UTST","M","N",NA,22,57,1,"W",1
"1506",1993-08-20,"M","WELL","B",16,"CNNE","F","N",24,37,122,1,"W",0
"1507",1993-08-20,"T","EAST","B",3,"UTST","F","N",2301,33,89,1,"W",0
"1508",1993-08-20,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1509",1993-08-24,"C","CALI","A",6,"UTST","M","N",NA,21,59,1,"W",1
"1510",1993-08-24,"C","GRAV","D",10,"UTST","F","N",NA,25,63,1,"W",1
"1511",1993-08-24,"C","SAND","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1512",1993-08-24,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1513",1993-08-24,"G","IBPE","A",14,"CNIN","J","N",100,30,88,1,"W",0
"1514",1993-08-24,"G","IBPE","C",4,"UTST","M","N",2415,35,90,1,"W",0
"1515",1993-08-24,"G","IBPE","C",6,"UTST","M","N",2414,34,92,1,"W",0
"1516",1993-08-24,"G","IBPE","C",9,"EUOB","F","N",20,102,157,20,"B",0
"1517",1993-08-24,"G","IBPE","C",16,"UTST","F","N",NA,40,97,1,"W",1
"1518",1993-08-24,"M","RABB","A",14,"UTST","M","R",2300,35,95,1,"W",1
"1519",1993-08-24,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1520",1993-08-24,"M","WELL","B",15,"CNIN","J","N",25,32,110,1,"W",1
"1521",1993-08-24,"T","EAST","B",3,"UTST","M","N",2313,37,78,1,"W",0
"1522",1993-08-24,"T","EAST","B",12,"CNTE","F","N",42,85,321,18,"W",0
"1523",1993-08-24,"T","WEST","A",12,"UTST","M","N",2312,35,73,1,"B",0
"1524",1993-08-27,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1525",1993-08-27,"C","GRAV","D",11,"UTST","J","N",NA,NA,NA,NA,"W",1
"1526",1993-08-27,"C","SAND","A",11,"UTST","M","N",2314,33,84,1,"W",0
"1527",1993-08-27,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1528",1993-08-27,"G","IBPE","A",13,"SCUN","J","N",NA,35,70,1,"W",1
"1529",1993-08-27,"G","IBPE","C",14,"CNIN","M","N",101,32,107,1,"W",0
"1530",1993-08-27,"G","IBPE","C",14,"UTST","F","N",2340,34,89,1,"W",0
"1531",1993-08-27,"M","RABB","A",12,"UTST","J","N",NA,32,87,1,"W",1
"1532",1993-08-27,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1533",1993-08-27,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1534",1993-08-27,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1535",1993-08-27,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1536",1993-11-05,"C","CALI","A",15,"UTST","F","N",2344,45,113,3,"W",1
"1537",1993-11-05,"C","CALI","A",15,"UTST","F","N",NA,30,70,1,"W",0
"1538",1993-11-05,"C","GRAV","D",6,"UTST","F","N",2345,40,108,2,"W",0
"1539",1993-11-05,"C","SAND","B",1,"UTST","F","N",2341,43,108,2,"W",0
"1540",1993-11-05,"C","SAND","B",3,"UTST","M","N",2342,45,57,3,"B",0
"1541",1993-11-05,"C","SAND","B",4,"UTST","M","N",2343,50,130,4,"B",1
"1542",1993-11-05,"C","SAND","B",10,"UTST","M","N",NA,35,99,NA,"W",1
"1543",1993-11-05,"C","SAND","B",13,"UTST","M",NA,50,52,142,4,"W",1
"1544",1993-11-05,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1545",1993-11-05,"G","IBPE","A",4,"UTST","F","N",2332,40,106,3,"W",0
"1546",1993-11-05,"G","IBPE","A",13,"UTST","M","N",2331,38,113,2,"W",0
"1547",1993-11-05,"G","IBPE","A",15,"UTST","F",NA,NA,43,110,2,"W",0
"1548",1993-11-05,"G","IBPE","C",3,"UTST","F","R",2340,44,112,3,"W",1
"1549",1993-11-05,"G","IBPE","C",3,"UTST","M","N",2333,45,126,4,"W",0
"1550",1993-11-05,"G","IBPE","C",8,"UTST","F","N",2334,48,115,4,"W",0
"1551",1993-11-05,"G","IBPE","C",13,"UTST","F","N",2335,42,110,2,"W",0
"1552",1993-11-05,"M","RABB","C",5,"SCUN","M","N",33,34,90,2,"W",0
"1553",1993-11-05,"M","RABB","A",13,"UTST","M","N",2323,36,95,2,"W",0
"1554",1993-11-05,"M","RABB","A",14,"UTST","F","N",2324,41,108,3,"W",0
"1555",1993-11-05,"M","RABB","A",15,"UTST","F","N",2325,35,93,2,"W",0
"1556",1993-11-05,"M","WELL","B",2,"UTST","M","N",2330,39,105,2,"W",0
"1557",1993-11-05,"T","EAST","B",3,"UTST","M","N",2322,50,135,5,"W",0
"1558",1993-11-05,"T","EAST","B",9,"UTST","M","N",2321,46,131,5,"W",0
"1559",1993-11-05,"T","EAST","B",11,"UTST","M","N",2315,NA,NA,3,"W",1
"1560",1993-11-05,"T","EAST","B",11,"UTST","F","N",2320,45,113,3,"W",0
"1561",1993-11-05,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1562",1993-11-12,"C","CALI","A",16,"UTST","M","N",2404,45,103,3,"W",0
"1563",1993-11-12,"C","GRAV","D",1,"UTST","M","N",2405,57,147,5,"W",0
"1564",1993-11-12,"C","GRAV","D",9,"UTST","M","N",2410,42,103,2,"W",0
"1565",1993-11-12,"C","SAND","B",13,"UTST","M","N",2403,37,97,2,"W",0
"1566",1993-11-12,"C","SAND","B",14,"UTST","F","N",2402,42,111,2,"W",0
"1567",1993-11-12,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1568",1993-11-12,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1569",1993-11-12,"G","IBPE","C",5,"UTST","F","N",2401,42,111,3,"W",0
"1570",1993-11-12,"G","IBPE","C",11,"UTST","M","N",2400,48,55,2,"B",0
"1571",1993-11-12,"G","IBPE","C",13,"UTST","M","N",2356,32,91,2,"W",1
"1572",1993-11-12,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1573",1993-11-12,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1574",1993-11-12,"M","WELL","B",2,"UTST","F","N",2354,40,118,3,"W",0
"1575",1993-11-12,"M","WELL","B",2,"UTST","F","N",2355,27,72,1,"W",0
"1576",1993-11-12,"M","WELL","B",3,"UTST","M","N",2353,44,62,2,"B",0
"1577",1993-11-12,"M","WELL","B",4,"UTST","M","N",2352,32,8,1,"W",0
"1578",1993-11-12,"T","EAST","B",2,"UTST","F","N",2350,46,65,3,"B",0
"1579",1993-11-12,"T","EAST","B",4,"UTST","F","N",2351,46,118,4,"W",0
"1580",1993-11-12,"T","EAST","B",12,"UTST","M","R",1020,47,121,4,"W",0
"1581",1993-11-12,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1582",1994-03-04,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1583",1994-03-04,"C","GRAV","D",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1584",1994-03-04,"C","SAND","B",10,"UTST","F","R",3403,35,94,2,"W",0
"1585",1994-03-04,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1586",1994-03-04,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1587",1994-03-04,"G","IBPE","C",NA,"UTST","M",NA,2415,49,115,4,"B",0
"1588",1994-03-04,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1589",1994-03-04,"M","RABB","C",5,"UTST","M","N",2412,45,127,4,"W",0
"1590",1994-03-04,"M","RABB","C",5,"UTST","M","N",2413,49,137,5,"W",0
"1591",1994-03-04,"M","RABB","C",6,"HOMA","M","N",32,31,62,1,"W",0
"1592",1994-03-04,"M","RABB","C",16,"UTST","F","N",2411,35,72,2,"B",0
"1593",1994-03-04,"M","WELL","B",4,"UTST","M","N",2414,44,120,4,NA,0
"1594",1994-03-04,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1595",1994-03-04,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1596",1994-03-11,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1597",1994-03-11,"C","GRAV","D",2,"UTST","F","N",2423,45,127,2,"W",0
"1598",1994-03-11,"C","SAND","B",11,"UTST","M","N",2450,52,134,5,"W",1
"1599",1994-03-11,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1600",1994-03-11,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1601",1994-03-11,"G","IBPE","C",3,"UTST","F","N",2422,44,125,3,"W",0
"1602",1994-03-11,"G","IBPE","C",9,"UTST","F","N",NA,50,100,2,"B",1
"1603",1994-03-11,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,1
"1604",1994-03-11,"M","RABB","A",14,"UTST","F","N",2420,33,87,1,"W",0
"1605",1994-03-11,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,1
"1606",1994-03-11,"M","WELL","B",9,"UTST","M","N",2421,40,111,3,"W",0
"1607",1994-03-11,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1608",1994-03-11,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1609",1994-05-31,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1610",1994-05-31,"C","GRAV","D",2,"CNIN","M","N",110,50,113,3,"W",0
"1611",1994-05-31,"C","GRAV","D",5,"CNIN",NA,NA,NA,NA,NA,NA,NA,1
"1612",1994-05-31,"C","SAND","B",2,"CNTE","F","N",43,92,218,28,"W",0
"1613",1994-05-31,"G","BASN","B",3,"CNIN","M","N",104,54,109,3,"B",0
"1614",1994-05-31,"G","BASN","B",4,"CNIN","M","N",105,53,117,4,"B",0
"1615",1994-05-31,"G","BASN","B",14,"HOMA","M","N",33,50,108,3,"W",0
"1616",1994-05-31,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1617",1994-05-31,"G","IBPE","C",NA,"CNIN","M","N",103,40,143,4,"W",0
"1618",1994-05-31,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1619",1994-05-31,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1620",1994-05-31,"M","WELL","B",7,"CNIN","M","N",102,42,156,4,"W",0
"1621",1994-05-31,"T","EAST","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1622",1994-05-31,"T","WEST","A",1,"PHCO","F","N",21,81,129,30,"W",0
"1623",1994-06-03,"C","CALI","A",3,"UTST","F","N",2452,47,124,5,"W",0
"1624",1994-06-03,"C","GRAV","D",1,"PHMO","M","N",14,48,79,8,"W",0
"1625",1994-06-03,"C","SAND","B",2,"EUOB","M","N",21,97,162,25,"B",0
"1626",1994-06-03,"G","BASN","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1627",1994-06-03,"G","IBPE","A",3,"CNIN","J","N",NA,42,143,2,"W",0
"1628",1994-06-03,"G","IBPE","C",1,"UTST","F","N",2451,46,118,5,"W",0
"1629",1994-06-03,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1630",1994-06-03,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1631",1994-06-03,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1632",1994-06-03,"T","EAST","B",9,"PHMO","M","N",13,52,88,10,"W",0
"1633",1994-06-03,"T","EAST","B",10,"UTST","F","N",NA,43,119,NA,"W",1
"1634",1994-06-03,"T","WEST","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1635",1994-06-07,"C","CALI","A",6,"PHMO","F","N",15,45,71,5,"W",0
"1636",1994-06-07,"C","CALI","A",14,"PHMO","F","N",20,40,60,4,"W",0
"1637",1994-06-07,"C","SAND","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1638",1994-06-07,"C","SAND","D",15,"PHMO","F","N",21,46,94,5,"W",0
"1639",1994-06-07,"G","BASN","B",1,"CNIN",NA,"N",NA,57,179,NA,"W",1
"1640",1994-06-07,"G","BASN","B",1,"CNIN",NA,"N",NA,NA,NA,NA,"B",1
"1641",1994-06-07,"G","BASN","B",14,"CNIN","F","N",113,56,181,6,"B",0
"1642",1994-06-07,"G","IBPE","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1643",1994-06-07,"G","IBPE","C",3,"CNIN","F","N",112,54,152,4,"B",0
"1644",1994-06-07,"M","RABB","A",16,"HOMA","F","N",34,59,116,8,"W",0
"1645",1994-06-07,"M","RABB","C",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1646",1994-06-07,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1647",1994-06-07,"T","EAST","B",3,"CNTE","F","N",44,65,215,8,"W",1
"1648",1994-06-07,"T","WEST","A",10,"CNIN","F","N",111,50,166,3,"W",0
"1649",1994-06-10,"C","CALI","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1650",1994-06-10,"C","GRAV","D",5,"UTST","F","N",2454,45,117,3,"B",1
"1651",1994-06-10,"C","SAND","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1652",1994-06-10,"G","BASN","B",5,"CNIN","F","R",113,57,183,NA,"W",0
"1653",1994-06-10,"G","IBPE","A",2,"CNIN","F","N",114,45,153,2,"W",0
"1654",1994-06-10,"G","IBPE","C",16,"CNIN","F","N",115,43,126,2,"W",0
"1655",1994-06-10,"M","RABB","A",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1656",1994-06-10,"M","RABB","C",6,"UTST","F","N",2453,45,114,2,"W",0
"1657",1994-06-10,"M","WELL","B",NA,"UKLI",NA,NA,NA,NA,NA,NA,NA,0
"1658",1994-06-10,"T","EAST","B",8,"PHMO","F","N",22,55,83,9,"W",0
